CustomerID,ProdTaken,Age,Company Invited,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,insurance,TypeofContact
200747,0,38,Self Enquiry,3,9,Salaried,Male,2,3,Deluxe,3,Unmarried,1,1,3,1,1,Manager,21861,0,Self Enquiry
200748,1,26,Company Invited,3,35,Small Business,Male,3,,Deluxe,5,Single,1,0,3,0,0,Manager,19969,1,Company Invited
200749,1,52,Self Enquiry,3,8,Small Business,Female,2,5,King,3,Divorced,2,0,3,1,,VP,34845,1,Self Enquiry
200750,0,44,Self Enquiry,3,34,Small Business,Female,2,1,Super Deluxe,3,Divorced,4,1,2,1,1,AVP,28320,1,Self Enquiry
200751,0,50,Company Invited,3,6,Salaried,Female,3,3,Deluxe,3,Divorced,1,0,2,1,1,Manager,21347,0,Company Invited
200752,1,36,Self Enquiry,1,22,Salaried,Female,2,1,Basic,5,Single,2,0,2,1,0,Executive,17743,1,Self Enquiry
200753,0,39,Company Invited,1,28,Small Business,Fe Male,2,3,Standard,5,Unmarried,2,1,5,1,0,Senior Manager,25880,1,Company Invited
200754,0,33,Company Invited,3,14,Salaried,Female,2,4,Basic,3,Single,1,0,2,1,1,Executive,17342,0,Company Invited
200755,0,45,Self Enquiry,3,17,Salaried,Female,2,3,Super Deluxe,3,Divorced,4,0,4,1,1,AVP,32650,1,Self Enquiry
200756,0,,Company Invited,1,35,Small Business,Female,3,3,Basic,3,Single,1,0,3,1,0,Executive,,0,Company Invited
200757,0,34,Self Enquiry,3,6,Small Business,Male,3,1,Deluxe,3,Married,1,0,5,1,2,Manager,24725,0,Self Enquiry
200758,0,59,Self Enquiry,3,6,Large Business,Male,3,3,Standard,3,Divorced,4,1,2,0,1,Senior Manager,26904,1,Self Enquiry
200759,0,45,Self Enquiry,2,30,Small Business,Male,2,3,Basic,4,Single,2,0,4,0,0,Executive,17177,0,Self Enquiry
200760,0,53,Company Invited,3,8,Small Business,Female,2,4,Standard,4,Divorced,3,0,2,0,1,Senior Manager,22525,1,Company Invited
200761,1,36,Self Enquiry,1,,Salaried,Male,2,3,Deluxe,3,Married,1,0,4,0,0,Manager,19834,1,Self Enquiry
200762,1,26,Company Invited,1,8,Salaried,Male,2,3,Basic,5,Divorced,7,1,5,1,0,Executive,17042,1,Company Invited
200763,0,34,Self Enquiry,3,16,Salaried,Female,2,3,Basic,3,Divorced,2,1,2,0,1,Executive,17220,0,Self Enquiry
200764,0,28,Self Enquiry,3,16,Small Business,Male,3,3,Basic,4,Divorced,2,0,5,1,1,Executive,16052,0,Self Enquiry
200765,0,38,Company Invited,1,9,Salaried,Male,2,3,Basic,3,Divorced,4,0,3,1,1,Executive,17821,0,Company Invited
200766,0,50,Self Enquiry,1,8,Small Business,Male,3,3,King,3,Divorced,3,1,2,1,1,VP,34237,1,Self Enquiry
200767,0,,Self Enquiry,1,9,Salaried,Female,2,3,Deluxe,4,Single,4,0,4,1,0,Manager,,0,Self Enquiry
200768,0,40,Self Enquiry,3,32,Small Business,Male,3,3,Deluxe,5,Divorced,2,0,2,1,1,Manager,23396,0,Self Enquiry
200769,0,26,Company Invited,1,6,Small Business,Female,3,4,Basic,3,Married,2,0,2,1,0,Executive,17007,0,Company Invited
200770,0,46,Self Enquiry,1,6,Small Business,Male,2,3,King,3,Married,1,0,5,1,1,VP,34627,1,Self Enquiry
200771,0,54,Self Enquiry,3,8,Salaried,Female,2,4,Standard,3,Divorced,7,0,5,1,0,Senior Manager,25686,1,Self Enquiry
200772,0,56,Company Invited,1,15,Small Business,Female,3,3,Basic,3,Divorced,3,0,2,0,0,Executive,17942,0,Company Invited
200773,0,36,Self Enquiry,1,18,Small Business,Fe Male,2,4,Standard,3,Unmarried,1,0,2,1,0,Senior Manager,23858,1,Self Enquiry
200774,0,55,Company Invited,1,8,Small Business,Male,2,4,Super Deluxe,5,Single,1,0,3,1,1,AVP,31756,1,Company Invited
200775,0,43,Self Enquiry,3,31,Small Business,Male,3,4,Standard,3,Married,6,0,4,1,1,Senior Manager,25798,1,Self Enquiry
200776,1,20,Company Invited,3,15,Small Business,Female,2,3,Basic,3,Single,2,1,4,0,0,Executive,17323,1,Company Invited
200777,1,21,Self Enquiry,1,16,Salaried,Female,2,4,Basic,5,Single,2,0,3,1,0,Executive,16416,1,Self Enquiry
200778,0,46,Self Enquiry,1,,Salaried,Female,3,4,Deluxe,5,Married,1,1,2,1,2,Manager,19615,0,Self Enquiry
200779,1,51,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Divorced,1,1,2,1,1,Executive,17461,1,Self Enquiry
200780,1,28,Company Invited,1,30,Large Business,Male,3,4,Standard,5,Unmarried,2,0,2,0,0,Senior Manager,23722,1,Company Invited
200781,0,,Self Enquiry,1,6,Small Business,Male,2,4,Basic,5,Divorced,2,0,3,0,1,Executive,,0,Self Enquiry
200782,0,30,Self Enquiry,1,26,Salaried,Male,2,3,Deluxe,5,Divorced,1,0,4,1,0,Manager,24957,0,Self Enquiry
200783,0,,Self Enquiry,1,13,Large Business,Female,2,1,Basic,3,Divorced,2,0,3,1,1,Executive,18376,0,Self Enquiry
200784,0,38,Self Enquiry,1,23,Salaried,Female,3,4,Standard,3,Divorced,1,0,2,0,2,Senior Manager,23823,1,Self Enquiry
200785,0,40,Self Enquiry,1,26,Large Business,Male,3,3,Standard,3,Divorced,5,0,3,1,1,Senior Manager,25322,1,Self Enquiry
200786,0,27,Company Invited,1,,Salaried,Male,2,5,Basic,3,Divorced,2,0,2,1,1,Executive,19621,0,Company Invited
200787,0,55,Company Invited,1,8,Salaried,Male,3,3,Standard,4,Divorced,4,0,2,1,1,Senior Manager,25976,1,Company Invited
200788,0,,Self Enquiry,1,16,Salaried,Female,2,3,Deluxe,3,Single,4,0,4,1,1,Manager,18660,0,Self Enquiry
200789,1,44,Self Enquiry,2,6,Small Business,Male,3,4,Standard,5,Divorced,1,0,4,1,0,Senior Manager,25482,1,Self Enquiry
200790,0,33,Self Enquiry,1,11,Salaried,Male,2,4,Standard,3,Married,5,0,3,0,0,Senior Manager,22119,1,Self Enquiry
200791,1,35,Self Enquiry,3,10,Large Business,Male,2,3,Standard,5,Unmarried,1,1,4,1,1,Senior Manager,24582,1,Self Enquiry
200792,1,33,Company Invited,1,,Small Business,Female,2,4,Deluxe,3,Single,2,0,5,1,0,Manager,19508,1,Company Invited
200793,0,28,Self Enquiry,1,21,Salaried,Male,2,3,Basic,3,Married,2,0,4,1,1,Executive,17207,0,Self Enquiry
200794,0,34,Company Invited,1,9,Salaried,Male,2,3,Deluxe,3,Unmarried,1,0,2,1,0,Manager,22756,0,Company Invited
200795,0,37,Self Enquiry,3,16,Salaried,Female,2,4,Deluxe,3,Married,3,1,4,0,0,Manager,21694,0,Self Enquiry
200796,1,,Self Enquiry,1,10,Large Business,Male,2,3,Basic,3,Divorced,2,1,3,1,0,Executive,18691,1,Self Enquiry
200797,1,26,Self Enquiry,1,27,Small Business,Male,2,3,Basic,3,Married,2,0,5,1,1,Executive,17377,1,Self Enquiry
200798,1,33,Self Enquiry,1,31,Small Business,Male,2,4,Basic,4,Single,5,1,4,0,0,Executive,17313,1,Self Enquiry
200799,0,42,Self Enquiry,1,8,Small Business,Male,2,3,Super Deluxe,5,Divorced,1,0,3,1,1,AVP,32665,1,Self Enquiry
200800,1,28,Company Invited,1,6,Small Business,Male,2,4,Basic,4,Married,2,0,4,0,0,Executive,17596,1,Company Invited
200801,1,50,Company Invited,3,,Salaried,Male,2,3,Deluxe,3,Single,4,1,2,0,0,Manager,19728,1,Company Invited
200802,0,33,Company Invited,3,,Salaried,Female,1,3,Deluxe,4,Divorced,1,0,4,1,0,Manager,,0,Company Invited
200803,0,34,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Divorced,4,0,2,1,0,Executive,17979,0,Company Invited
200804,0,48,Company Invited,1,6,Small Business,Male,2,1,Super Deluxe,3,Single,3,0,2,0,0,AVP,31885,1,Company Invited
200805,0,45,Company Invited,3,15,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,3,0,0,Manager,20593,0,Company Invited
200806,0,52,Self Enquiry,1,13,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445,1,Self Enquiry
200807,0,38,Self Enquiry,3,16,Small Business,Male,3,4,Standard,3,Married,1,1,3,1,0,Senior Manager,23740,1,Self Enquiry
200808,0,29,Self Enquiry,1,34,Salaried,Female,3,3,Basic,3,Married,5,0,5,0,1,Executive,17514,0,Self Enquiry
200809,0,28,Self Enquiry,1,9,Small Business,Female,3,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655,1,Self Enquiry
200810,0,46,Self Enquiry,3,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,0,2,1,0,AVP,32465,1,Self Enquiry
200811,0,38,Self Enquiry,3,8,Small Business,Male,2,3,Standard,4,Unmarried,1,0,4,1,0,Senior Manager,22351,1,Self Enquiry
200812,0,43,Company Invited,1,33,Salaried,Female,2,3,Standard,5,Divorced,1,0,4,0,0,Senior Manager,25820,1,Company Invited
200813,1,39,Company Invited,1,8,Salaried,Male,2,3,Super Deluxe,3,Married,1,0,3,1,0,AVP,27169,1,Company Invited
200814,0,40,Self Enquiry,1,20,Small Business,Male,2,4,King,3,Single,2,0,3,1,1,VP,34626,1,Self Enquiry
200815,0,21,Self Enquiry,1,6,Large Business,Female,3,4,Basic,4,Single,2,1,5,0,2,Executive,17070,0,Self Enquiry
200816,0,39,Company Invited,1,15,Salaried,Male,3,3,Deluxe,4,Unmarried,21,0,2,1,0,Manager,21782,0,Company Invited
200817,0,36,Company Invited,1,24,Salaried,Male,3,3,Deluxe,3,Unmarried,3,0,3,1,0,Manager,22779,0,Company Invited
200818,0,31,Company Invited,3,26,Salaried,Male,3,1,Basic,3,Divorced,1,0,5,1,1,Executive,17791,0,Company Invited
200819,0,28,Self Enquiry,1,8,Salaried,Male,3,4,Basic,4,Divorced,1,0,2,0,2,Executive,18201,0,Self Enquiry
200820,0,35,Company Invited,3,17,Small Business,Male,2,,Deluxe,3,Married,2,0,5,0,0,Manager,19968,0,Company Invited
200821,0,49,Self Enquiry,3,14,Large Business,Male,2,4,Super Deluxe,4,Divorced,7,0,4,1,0,AVP,28120,1,Self Enquiry
200822,0,,Company Invited,1,8,Salaried,Male,3,3,Deluxe,3,Single,3,0,4,1,2,Manager,,0,Company Invited
200823,0,29,Company Invited,1,16,Salaried,Female,3,3,Basic,4,Married,1,0,5,1,0,Executive,18291,0,Company Invited
200824,0,42,Self Enquiry,1,,Small Business,Male,2,5,Deluxe,3,Single,5,0,3,1,0,Manager,,0,Self Enquiry
200825,0,29,Self Enquiry,1,14,Small Business,Male,3,4,Deluxe,3,Divorced,2,1,3,0,0,Manager,20056,0,Self Enquiry
200826,0,38,Self Enquiry,2,6,Salaried,Male,2,1,Basic,3,Divorced,2,0,4,1,0,Executive,17844,0,Self Enquiry
200827,0,28,Company Invited,1,12,Salaried,Male,2,4,Basic,3,Married,2,1,4,1,0,Executive,17703,0,Company Invited
200828,1,18,Company Invited,1,14,Small Business,Male,3,3,Basic,3,Single,2,0,5,0,0,Executive,16904,1,Company Invited
200829,1,33,Self Enquiry,3,15,Small Business,Female,3,3,Deluxe,5,Unmarried,1,1,3,0,1,Manager,23224,1,Self Enquiry
200830,0,41,Self Enquiry,1,,Salaried,Male,2,3,Basic,3,Divorced,4,1,3,1,0,Executive,19766,0,Self Enquiry
200831,1,31,Company Invited,1,21,Small Business,Male,3,3,Basic,3,Divorced,2,0,4,1,2,Executive,17610,1,Company Invited
200832,0,37,Self Enquiry,1,31,Small Business,Female,2,4,Deluxe,3,Married,1,0,3,0,1,Manager,20731,0,Self Enquiry
200833,0,27,Self Enquiry,1,12,Salaried,Male,2,4,Basic,3,Divorced,2,0,2,1,1,Executive,17539,0,Self Enquiry
200834,0,34,Self Enquiry,3,15,Salaried,Female,3,3,Deluxe,3,Divorced,2,0,2,1,2,Manager,20714,0,Self Enquiry
200835,0,35,Self Enquiry,2,,Large Business,Male,3,3,Basic,3,Single,2,0,5,0,1,Executive,,0,Self Enquiry
200836,1,29,Self Enquiry,3,29,Salaried,Female,2,4,Standard,5,Divorced,2,0,3,0,0,Senior Manager,22336,1,Self Enquiry
200837,0,40,Company Invited,1,15,Small Business,Fe Male,2,3,Standard,3,Unmarried,1,0,4,0,0,Senior Manager,28499,1,Company Invited
200838,1,42,Company Invited,3,18,Salaried,Male,2,3,Super Deluxe,5,Single,1,1,5,1,1,AVP,28758,1,Company Invited
200839,0,42,Self Enquiry,3,10,Small Business,Male,2,3,Deluxe,5,Single,1,0,5,1,1,Manager,20155,0,Self Enquiry
200840,0,35,Self Enquiry,1,6,Small Business,Male,2,4,Basic,3,Divorced,7,0,2,1,1,Executive,17258,0,Self Enquiry
200841,0,,Self Enquiry,1,30,Small Business,Male,2,3,Basic,4,Single,1,0,5,1,0,Executive,18597,0,Self Enquiry
200842,1,28,Self Enquiry,1,18,Salaried,Female,3,3,Basic,3,Divorced,2,1,4,1,0,Executive,17515,1,Self Enquiry
200843,0,26,,1,,Small Business,Male,2,1,Basic,3,Divorced,2,0,5,1,1,Executive,,0,
200844,0,30,Self Enquiry,3,16,Small Business,Male,3,4,Deluxe,3,Divorced,2,0,2,1,0,Manager,21578,0,Self Enquiry
200845,0,40,Company Invited,1,,Small Business,Female,3,4,Deluxe,3,Divorced,4,1,2,1,0,Manager,,0,Company Invited
200846,0,35,Self Enquiry,1,8,Salaried,Male,2,4,Standard,4,Married,3,0,4,1,0,Senior Manager,25274,1,Self Enquiry
200847,0,34,Company Invited,1,6,Small Business,Male,3,4,Deluxe,5,Single,1,0,2,1,2,Manager,20343,0,Company Invited
200848,0,35,Company Invited,1,10,Salaried,Male,2,4,Basic,3,Divorced,2,0,2,1,0,Executive,17376,0,Company Invited
200849,1,43,Self Enquiry,3,15,Small Business,Female,2,5,Deluxe,3,Single,1,0,2,1,1,Manager,20346,1,Self Enquiry
200850,0,32,Company Invited,3,8,Salaried,Female,3,3,Basic,5,Married,2,0,3,0,1,Executive,17827,0,Company Invited
200851,0,56,Self Enquiry,1,10,Large Business,Female,3,3,King,5,Married,5,0,4,0,,VP,34943,1,Self Enquiry
200852,0,29,Self Enquiry,1,12,Small Business,Female,2,3,Basic,3,Divorced,2,0,3,0,0,Executive,18131,0,Self Enquiry
200853,0,19,Self Enquiry,1,15,Salaried,Male,2,3,Basic,5,Single,2,0,3,0,0,Executive,17552,0,Self Enquiry
200854,0,45,Self Enquiry,1,,Small Business,Female,2,3,Basic,3,Divorced,5,1,3,1,0,Executive,,0,Self Enquiry
200855,0,37,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,21474,0,Self Enquiry
200856,0,20,Self Enquiry,1,9,Salaried,Male,2,4,Basic,3,Single,2,0,3,0,1,Executive,18033,0,Self Enquiry
200857,1,44,Self Enquiry,1,16,Salaried,Male,3,3,Basic,3,Single,2,1,3,1,2,Executive,17936,1,Self Enquiry
200858,0,53,Self Enquiry,1,13,Small Business,Female,2,3,King,3,Married,4,0,2,1,0,VP,33606,1,Self Enquiry
200859,0,29,Self Enquiry,1,21,Salaried,Female,3,5,Basic,3,Divorced,1,1,5,1,0,Executive,17168,0,Self Enquiry
200860,1,22,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Divorced,1,1,3,0,0,Executive,17853,1,Company Invited
200861,0,46,Self Enquiry,3,8,Small Business,Female,3,3,Super Deluxe,5,Divorced,1,0,2,1,0,AVP,32048,1,Self Enquiry
200862,0,44,Company Invited,1,23,Salaried,Male,3,5,Basic,3,Single,3,0,4,1,0,Executive,17290,0,Company Invited
200863,0,,Self Enquiry,2,8,Salaried,Male,2,3,Basic,3,Divorced,2,0,2,0,0,Executive,18600,0,Self Enquiry
200864,1,41,Company Invited,1,11,Salaried,Male,3,4,Basic,5,Married,7,0,3,1,0,Executive,17107,1,Company Invited
200865,0,,Self Enquiry,3,35,Salaried,Male,3,3,Deluxe,5,Married,1,0,2,1,1,Manager,,0,Self Enquiry
200866,0,40,Company Invited,3,,Small Business,Male,3,3,Deluxe,4,Divorced,6,0,4,1,2,Manager,,0,Company Invited
200867,0,50,Company Invited,1,8,Small Business,Female,1,3,Super Deluxe,5,Divorced,3,0,3,1,0,AVP,32856,1,Company Invited
200868,0,28,Self Enquiry,1,25,Small Business,Male,3,4,Basic,5,Divorced,2,0,3,1,2,Executive,18196,0,Self Enquiry
200869,0,46,Self Enquiry,1,21,Salaried,Male,2,3,King,4,Divorced,6,0,3,1,1,VP,34081,1,Self Enquiry
200870,0,35,Self Enquiry,3,23,Salaried,Male,3,3,Deluxe,5,Divorced,4,1,3,1,1,Manager,23966,0,Self Enquiry
200871,1,24,Self Enquiry,1,23,Salaried,Female,3,3,Basic,4,Divorced,2,0,2,0,1,Executive,17210,1,Self Enquiry
200872,0,33,Company Invited,3,,Small Business,Female,2,3,Deluxe,3,Divorced,2,0,3,0,1,Manager,19539,0,Company Invited
200873,0,36,Self Enquiry,1,12,Salaried,Male,2,5,Basic,3,Married,2,0,2,0,0,Executive,17741,0,Self Enquiry
200874,0,,Self Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,0,5,1,1,Manager,18491,0,Self Enquiry
200875,0,44,Self Enquiry,1,,Salaried,Male,2,3,Deluxe,3,Single,2,0,5,1,1,Manager,19541,0,Self Enquiry
200876,0,20,Self Enquiry,3,27,Small Business,Male,2,1,Basic,3,Single,2,0,3,0,0,Executive,17678,0,Self Enquiry
200877,0,46,Self Enquiry,1,8,Large Business,Male,2,3,Deluxe,3,Married,3,0,2,1,0,Manager,22379,0,Self Enquiry
200878,0,42,Company Invited,2,8,Small Business,Male,3,1,Deluxe,5,Divorced,1,0,2,0,2,Manager,21272,0,Company Invited
200879,0,60,Self Enquiry,3,13,Small Business,Male,2,1,Deluxe,3,Married,1,1,5,0,0,Manager,20220,0,Self Enquiry
200880,0,32,Company Invited,1,19,Salaried,Female,3,4,Basic,4,Divorced,2,0,5,0,0,Executive,17743,0,Company Invited
200881,0,32,Company Invited,1,8,Salaried,Female,2,,Deluxe,3,Single,5,1,5,1,1,Manager,19998,0,Company Invited
200882,0,36,Self Enquiry,1,6,Large Business,Female,3,5,Standard,5,Married,3,1,2,1,2,Senior Manager,25252,1,Self Enquiry
200883,0,33,Self Enquiry,1,15,Small Business,Male,2,3,Basic,3,Divorced,1,0,2,1,0,Executive,17781,0,Self Enquiry
200884,0,40,Self Enquiry,3,16,Large Business,Female,2,4,Deluxe,4,Married,1,0,5,1,0,Manager,21852,0,Self Enquiry
200885,0,25,Self Enquiry,3,16,Salaried,Male,2,,Deluxe,3,Single,1,0,2,0,1,Manager,19950,0,Self Enquiry
200886,0,,Self Enquiry,1,6,Small Business,Male,3,3,Basic,4,Divorced,1,1,4,1,2,Executive,18579,0,Self Enquiry
200887,0,42,Company Invited,1,32,Small Business,Female,2,3,Standard,5,Divorced,4,1,3,0,1,Senior Manager,28191,1,Company Invited
200888,0,35,Company Invited,3,14,Small Business,Female,3,4,Standard,3,Divorced,5,1,5,1,2,Senior Manager,25377,1,Company Invited
200889,0,27,Self Enquiry,1,20,Salaried,Male,2,3,Basic,5,Divorced,2,1,4,1,0,Executive,17235,0,Self Enquiry
200890,0,54,Company Invited,1,6,Salaried,Female,2,3,Standard,3,Married,1,0,5,1,1,Senior Manager,25502,1,Company Invited
200891,0,44,Self Enquiry,1,8,Salaried,Female,3,1,Basic,3,Divorced,2,0,4,1,0,Executive,17011,0,Self Enquiry
200892,1,19,Company Invited,1,16,Small Business,Female,3,4,Basic,4,Single,2,1,5,1,1,Executive,16859,1,Company Invited
200893,0,,Self Enquiry,1,6,Salaried,Female,3,3,Basic,3,Married,2,0,2,0,2,Executive,,0,Self Enquiry
200894,0,54,Self Enquiry,1,9,Salaried,Male,2,3,Super Deluxe,3,Divorced,4,0,5,1,1,AVP,32779,1,Self Enquiry
200895,0,31,Self Enquiry,1,17,Small Business,Male,3,3,Deluxe,5,Divorced,2,1,2,0,2,Manager,21833,0,Self Enquiry
200896,0,31,Self Enquiry,1,30,Small Business,Female,3,4,Deluxe,5,Unmarried,2,0,5,0,2,Manager,21812,0,Self Enquiry
200897,0,59,Self Enquiry,3,9,Salaried,Female,2,4,Deluxe,3,Single,6,0,3,0,0,Manager,20171,0,Self Enquiry
200898,0,43,Self Enquiry,1,9,Salaried,Male,3,5,King,3,Divorced,4,0,5,1,,VP,34740,1,Self Enquiry
200899,0,49,Self Enquiry,1,10,Small Business,Male,2,4,King,3,Divorced,3,0,3,0,0,VP,33711,1,Self Enquiry
200900,0,,Company Invited,1,9,Large Business,Male,2,3,Basic,4,Divorced,2,0,3,1,1,Executive,18692,0,Company Invited
200901,0,48,Self Enquiry,1,8,Large Business,Male,3,1,Basic,4,Single,6,0,2,0,2,Executive,17559,0,Self Enquiry
200902,0,27,Self Enquiry,1,10,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,1,Executive,17517,0,Self Enquiry
200903,0,29,Self Enquiry,1,13,Salaried,Male,2,3,Deluxe,3,Married,2,1,3,0,0,Manager,21623,0,Self Enquiry
200904,0,48,Self Enquiry,1,6,Salaried,Male,3,4,King,3,Single,7,0,3,1,0,VP,33265,1,Self Enquiry
200905,0,29,Self Enquiry,1,6,Salaried,Female,2,4,Super Deluxe,3,Married,4,0,2,0,1,AVP,31124,1,Self Enquiry
200906,0,34,Self Enquiry,1,26,Large Business,Female,2,1,Basic,3,Divorced,1,0,1,1,0,Executive,17585,0,Self Enquiry
200907,0,44,Self Enquiry,3,11,Small Business,Male,2,3,King,4,Divorced,1,0,5,1,1,VP,33213,1,Self Enquiry
200908,0,33,Self Enquiry,3,16,Small Business,Male,2,1,Standard,3,Married,1,1,4,1,1,Senior Manager,23380,1,Self Enquiry
200909,0,19,Self Enquiry,1,31,Salaried,Female,2,1,Basic,3,Single,2,1,5,1,0,Executive,17994,0,Self Enquiry
200910,0,23,Self Enquiry,1,6,Salaried,Male,2,3,Basic,3,Divorced,2,0,4,0,1,Executive,16223,0,Self Enquiry
200911,1,25,Company Invited,3,30,Salaried,Male,3,5,Basic,3,Single,2,1,1,1,1,Executive,16118,1,Company Invited
200912,0,26,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Single,2,1,1,0,0,Executive,17875,0,Self Enquiry
200913,1,45,Self Enquiry,3,8,Small Business,Female,3,5,King,4,Single,3,1,5,0,2,VP,33824,1,Self Enquiry
200914,0,55,Company Invited,1,14,Small Business,Male,2,4,Super Deluxe,4,Married,2,1,3,1,1,AVP,28577,1,Company Invited
200915,1,21,Company Invited,1,16,Salaried,Female,2,4,Basic,3,Single,2,0,4,1,0,Executive,17625,1,Company Invited
200916,0,46,Self Enquiry,3,10,Small Business,Female,2,4,King,4,Divorced,3,0,5,1,0,VP,33789,1,Self Enquiry
200917,0,34,Self Enquiry,3,,Small Business,Female,2,3,Deluxe,5,Single,1,1,3,1,0,Manager,19538,0,Self Enquiry
200918,0,51,Company Invited,3,15,Salaried,Male,2,3,King,4,Married,5,1,4,1,,VP,34847,1,Company Invited
200919,0,59,Self Enquiry,1,24,Small Business,Male,3,3,Standard,3,Unmarried,7,0,3,1,1,Senior Manager,25512,1,Self Enquiry
200920,0,34,Company Invited,1,,Small Business,Female,2,3,Deluxe,4,Married,5,0,3,1,0,Manager,,0,Company Invited
200921,0,28,Company Invited,1,6,Small Business,Male,2,3,Basic,3,Single,1,1,4,0,0,Executive,17154,0,Company Invited
200922,0,44,Self Enquiry,1,10,Salaried,Male,3,1,King,5,Married,2,0,5,1,2,VP,34190,1,Self Enquiry
200923,0,34,Company Invited,2,,Salaried,Male,2,4,Deluxe,4,Divorced,5,0,5,0,1,Manager,19490,0,Company Invited
200924,0,,Self Enquiry,1,12,Salaried,Male,3,3,Basic,3,Divorced,1,1,3,1,1,Executive,18506,0,Self Enquiry
200925,0,42,Self Enquiry,1,13,Small Business,Female,3,1,Deluxe,4,Divorced,7,1,1,0,0,Manager,17372,0,Self Enquiry
200926,0,43,Self Enquiry,3,10,Small Business,Fe Male,2,4,Standard,3,Unmarried,4,0,3,1,0,Senior Manager,25231,1,Self Enquiry
200927,0,36,Self Enquiry,1,8,Salaried,Female,2,3,Deluxe,4,Single,1,1,3,1,0,Manager,20410,0,Self Enquiry
200928,1,44,Self Enquiry,1,21,Small Business,Female,3,3,Standard,3,Divorced,2,0,3,0,1,Senior Manager,22978,1,Self Enquiry
200929,0,,Company Invited,1,8,Salaried,Male,2,4,Basic,3,Divorced,2,1,4,1,0,Executive,,0,Company Invited
200930,0,51,Company Invited,1,12,Small Business,Female,2,4,Basic,3,Single,1,0,5,1,1,Executive,17838,0,Company Invited
200931,0,30,Company Invited,1,,Small Business,Female,3,3,Deluxe,3,Single,1,1,3,1,2,Manager,19695,0,Company Invited
200932,1,29,Self Enquiry,1,13,Large Business,Female,2,3,Basic,3,Married,4,1,4,1,1,Executive,18339,1,Self Enquiry
200933,0,28,Self Enquiry,1,6,Large Business,Male,2,3,Basic,5,Single,3,0,4,0,0,Executive,17080,0,Self Enquiry
200934,0,25,Self Enquiry,1,6,Small Business,Female,2,3,Basic,4,Single,2,0,3,1,0,Executive,17096,0,Self Enquiry
200935,0,32,Self Enquiry,3,14,Small Business,Male,2,1,Deluxe,3,Divorced,2,0,5,0,0,Manager,21209,0,Self Enquiry
200936,0,45,Company Invited,1,31,Small Business,Female,2,3,King,4,Single,4,0,4,1,1,VP,33061,1,Company Invited
200937,0,39,Self Enquiry,1,19,Small Business,Female,3,4,Super Deluxe,4,Married,7,1,3,1,2,AVP,32123,1,Self Enquiry
200938,0,58,Self Enquiry,1,29,Salaried,Male,2,3,Basic,3,Married,2,0,3,1,1,Executive,17372,0,Self Enquiry
200939,1,32,Self Enquiry,1,,Salaried,Male,3,3,Deluxe,3,Divorced,2,0,3,1,1,Manager,19883,1,Self Enquiry
200940,1,,Self Enquiry,1,29,Small Business,Male,3,3,Basic,5,Single,1,0,3,0,2,Executive,,1,Self Enquiry
200941,0,30,Self Enquiry,1,,Large Business,Female,2,4,Deluxe,3,Divorced,1,0,4,1,1,Manager,19627,0,Self Enquiry
200942,0,36,Self Enquiry,1,16,Large Business,Female,3,3,Standard,3,Divorced,4,0,3,0,2,Senior Manager,22094,1,Self Enquiry
200943,0,,Self Enquiry,2,6,Salaried,Female,2,3,Basic,5,Single,7,0,5,1,0,Executive,18423,0,Self Enquiry
200944,0,28,Company Invited,1,6,Salaried,Female,2,5,Deluxe,3,Divorced,1,0,3,1,0,Manager,21674,0,Company Invited
200945,0,50,Self Enquiry,1,34,Salaried,Female,2,3,Super Deluxe,5,Divorced,5,1,5,0,0,AVP,31880,1,Self Enquiry
200946,1,40,Self Enquiry,3,31,Small Business,Male,2,4,Standard,4,Unmarried,3,1,5,0,1,Senior Manager,24094,1,Self Enquiry
200947,1,52,Self Enquiry,3,11,Salaried,Male,3,3,Standard,4,Unmarried,1,1,4,1,1,Senior Manager,23446,1,Self Enquiry
200948,0,30,Self Enquiry,1,23,Small Business,Female,3,3,Standard,5,Divorced,2,1,4,0,2,Senior Manager,26916,1,Self Enquiry
200949,0,39,Self Enquiry,1,,Salaried,Male,2,3,Deluxe,3,Single,1,0,3,0,0,Manager,19534,0,Self Enquiry
